accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/ctc_loss,test/num_examples,test/wer,total_duration,train/ctc_loss,train/wer,validation/ctc_loss,validation/num_examples,validation/wer
47.0692195892334,0.0,46.56135392189026,1,0,46.56135392189026,29.71027808245693,2472.0,1.3608149005748178,94.58299708366394,31.163052694921976,1.4904284064413502,29.696977973678923,5348.0,1.3171824458069812
87.12093019485474,0.2508893013000488,1791.8886098861694,1791,0,1791.8886098861694,0.9753474014452546,2472.0,0.2935023256758678,1883.658711910248,1.0297629121705714,0.3153014752347955,1.2969369058607092,5348.0,0.3559986481919567
136.61685013771057,0.6392056941986084,3536.307190656662,3886,0,3536.307190656662,0.5609264609813537,2472.0,0.1796762334206731,3681.28608417511,0.5516295567841464,0.1889204854982458,0.8255272103237392,5348.0,0.242244001351808
185.5846300125122,1.4042198657989502,5282.555676937103,6100,0,5282.555676937103,0.4472262323375701,2472.0,0.1451668596266731,5480.61782002449,0.4094735550951189,0.1459273060077139,0.6912928376783203,5348.0,0.2029643219234297
230.72957968711853,2.36017107963562,7026.666618108749,8487,0,7026.666618108749,0.3914656036276534,2472.0,0.1276176548250157,7274.282877206802,0.3465738428110341,0.1254113006907672,0.619437596537824,5348.0,0.1808815719596389
281.47905826568604,3.3013951778411865,8770.903641939163,10886,0,8770.903641939163,0.3594574145912639,2472.0,0.1162228586517173,9074.196536302568,0.3054169669049768,0.1113617049094593,0.5789260481025216,5348.0,0.1697677786897117
331.21986055374146,5.465512990951538,10514.040689229963,13176,0,10514.040689229963,0.3497154554326085,2472.0,0.1143745049052464,10872.682405471802,0.2799416127306172,0.1035932971606633,0.5578186022892807,5348.0,0.1654516487230241
382.06804370880127,6.132039308547974,12259.468993902206,15426,0,12259.468993902206,0.321033942714046,2472.0,0.1055389677655231,12673.66912674904,0.2596347649037869,0.0968817415179447,0.529894153732168,5348.0,0.1577366871047168
432.3491678237915,8.322141647338867,14002.352221727371,17896,0,14002.352221727371,0.3158775616572037,2472.0,0.1033250055856844,14472.46809387207,0.2418028530546096,0.0907149550020701,0.5231729039519288,5348.0,0.1531791628445903
483.3277199268341,10.585657596588137,15744.834186315536,20250,0,15744.834186315536,0.3101318532647267,2472.0,0.100197022322426,16271.71937918663,0.2272864108935434,0.0868253034364036,0.5044404946346946,5348.0,0.1493844445517308
