accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/ctc_loss,test/num_examples,test/wer,total_duration,train/ctc_loss,train/wer,validation/ctc_loss,validation/num_examples,validation/wer
73.22940468788147,0.0,55.17956066131592,1,0,55.17956066131592,30.691218788308923,2472.0,1.9145288729104464,129.0426766872406,31.7792157672556,1.9143084226348173,30.666619575045207,5348.0,1.7651812871143726
117.42858719825745,0.0784156322479248,1500.778207063675,1103,0,1500.778207063675,2.513119193173753,2472.0,0.5791440700343266,1620.99591422081,2.878281812272975,0.6409107129340268,2.952944285902652,5348.0,0.6301453193646502
165.1457269191742,0.1249997615814209,2946.208929300308,2686,0,2946.208929300308,0.6337369043970579,2472.0,0.1968395182093311,3116.656777620316,0.7238169628499951,0.22635898655882,0.9565560170534458,5348.0,0.2689615217496258
212.62444472312927,0.1729507446289062,4391.765299797058,4419,0,4391.765299797058,0.5126026275888766,2472.0,0.163325411817277,4612.365076780319,0.581207557118048,0.1858570239086475,0.8336858337414608,5348.0,0.2354946169072563
258.88991141319275,0.2192640304565429,5838.1817417144775,6164,0,5838.1817417144775,0.4538082094006065,2472.0,0.1448215627729368,6107.680470943451,0.4984498615422634,0.1611752111335791,0.750587271762608,5348.0,0.2140008690194564
305.6469807624817,0.2647545337677002,7284.018977880478,8101,0,7284.018977880478,0.4299895860216788,2472.0,0.1383827920297361,7603.116672992706,0.4667588766135065,0.1540923689133514,0.7259497202757685,5348.0,0.2082074059769227
354.0339665412903,0.3421659469604492,8729.336145162582,10033,0,8729.336145162582,0.3865305070085166,2472.0,0.1247537220969674,9099.63383626938,0.4128645359042238,0.1368989045924932,0.6665959801807062,5348.0,0.1921691691208419
402.07812213897705,0.3857448101043701,10175.90711236,11953,0,10175.90711236,0.3647970736015227,2472.0,0.1165275323461905,10597.305757284164,0.3820192613669062,0.1271613482271267,0.6287655637808921,5348.0,0.1822237242311591
449.3433916568756,2.7500805854797363,11618.957283973694,13827,0,11618.957283973694,0.3491475760532938,2472.0,0.111876180610566,12092.724922657011,0.3597352143894488,0.1208949252246504,0.6033726823073639,5348.0,0.1745184183845894
495.24695467948914,4.033456087112427,13063.137148857117,15599,0,13063.137148857117,0.3344029251887218,2472.0,0.1072248288749416,13586.8328230381,0.3346772785861061,0.1128226477935054,0.5846652904140295,5348.0,0.1678076570269878
541.4356634616852,4.9421775341033936,14508.305742740631,17440,0,14508.305742740631,0.326236924559649,2472.0,0.1059655109377856,15081.850510835648,0.3225339543055616,0.1088540934502633,0.5751393911995177,5348.0,0.1665234393858929
588.4418022632599,6.26986575126648,15953.135720014572,19376,0,15953.135720014572,0.3039027719530292,2472.0,0.0978205675055349,16577.923726320267,0.2915900042992989,0.1000789385468819,0.5460473156990908,5348.0,0.1584801815285086
635.4068109989166,8.365190505981445,17396.85788989067,21307,0,17396.85788989067,0.2908421007000452,2472.0,0.0933926431458574,18073.500470876694,0.2714296089245998,0.092071542113174,0.5207375313159283,5348.0,0.1506590064210882
683.2585437297821,9.149082660675049,18841.46712565422,23207,0,18841.46712565422,0.2784369908945738,2472.0,0.0875835313712347,19569.67870950699,0.2521070954935223,0.0874271440466278,0.5104311865832831,5348.0,0.147617438323758
729.3561840057373,9.841723918914797,20285.84322834015,25039,0,20285.84322834015,0.2644994737563714,2472.0,0.0852070765543436,21063.5816924572,0.2302377182232724,0.0793278328665506,0.4827651042451527,5348.0,0.1396803939554869
776.7965807914734,10.65173864364624,21730.4855709076,26782,0,21730.4855709076,0.255194589167043,2472.0,0.0823837669855584,22559.341017484665,0.2146440055670843,0.0732182056078808,0.4651954655477697,5348.0,0.1346497368802201
825.1121470928192,12.536613464355469,23173.71417450905,28714,0,23173.71417450905,0.2484980129766436,2472.0,0.0805963479779822,24055.69499564171,0.1974202566799933,0.067968251565254,0.4517240733153757,5348.0,0.1308357070438854
871.2180047035217,13.277456760406494,24618.02307319641,30651,0,24618.02307319641,0.2370755774566101,2472.0,0.0758840615034631,25549.62958216667,0.1840528646617941,0.0634211749948635,0.4425003453385573,5348.0,0.1274465311640032
919.6559829711914,13.998613119125366,26062.64048838616,32568,0,26062.64048838616,0.2324259831279437,2472.0,0.0738325919606767,27046.561140537266,0.1758391567111379,0.0603771748651015,0.4378655977653456,5348.0,0.1263361174141843
966.595513343811,16.09035325050354,27506.39688515663,34443,0,27506.39688515663,0.2297065032421446,2472.0,0.0734872951069404,28542.079470157623,0.1701893844343375,0.0589011321734052,0.431725291811081,5348.0,0.1241732245449717
1012.9255402088164,17.02907943725586,28950.919944286343,36230,0,28950.919944286343,0.2281940064681592,2472.0,0.073731034062519,30036.53657889366,0.1674783876655822,0.0579927982092844,0.4297214942642405,5348.0,0.123883551392845
1058.0850822925568,17.97369647026062,30396.61142873764,38055,0,30396.61142873764,0.2277119441173624,2472.0,0.0729185708772571,31531.03439855576,0.1667451054216867,0.0578197822161186,0.4293147403838909,5348.0,0.1235262878385555
1093.8645141124723,20.235163927078247,30600.21119952202,38401,0,30600.21119952202,0.2277079872088522,2472.0,0.0728982592976255,31774.424639940265,0.1667391944146352,0.0578900699633422,0.4293594283705043,5348.0,0.1235745666972432
,,,38401,0,30600.21119952202,,,,,,,,,
