accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/ctc_loss,test/num_examples,test/wer,total_duration,train/ctc_loss,train/wer,validation/ctc_loss,validation/num_examples,validation/wer
261.93196749687195,0.0,180.6115384101868,1,0,180.6115384101868,7.5704126,2472.0,1.7537830317063758,442.5436012744904,7.7630796,1.4653343189721593,7.5522285,5348.0,1.7525322261381742
393.7517874240875,0.1269705295562744,1936.8847064971924,503,0,1936.8847064971924,1.6006178,2472.0,0.899579550301627,2330.770536184311,1.5612469,0.944635537887994,1.6074548,5348.0,0.8967218654950997
520.3924114704132,0.1667487621307373,3697.606711149216,987,0,3697.606711149216,1.5195636,2472.0,0.899579550301627,4218.180051326752,1.4995697,0.9427216791412514,1.5243387,5348.0,0.8967218654950997
608.5199739933014,0.2109675407409668,5447.557026147842,1628,0,5447.557026147842,1.44746,2472.0,0.899579550301627,6056.310840368271,1.4617863,0.9433243196230056,1.4466227,5348.0,0.8967218654950997
700.5656797885895,0.2540349960327148,7198.599776506424,2165,0,7198.599776506424,2.624842,2472.0,0.8945016553937399,7899.450449705124,2.662283,0.9418571772664914,2.605995,5348.0,0.8924153913001497
791.8277678489685,0.2957220077514648,8946.71371793747,2851,0,8946.71371793747,1.8654292,2472.0,0.899579550301627,9738.877447128296,1.8920181,0.941551240514036,1.8509893,5348.0,0.8967218654950997
884.5266642570496,0.3385188579559326,10699.290264844894,3564,0,10699.290264844894,3.9670877,2472.0,0.8807304044035504,11584.20524430275,3.9590101,0.9148097369445882,3.9783902,5348.0,0.8823637329213537
973.3767066001892,0.3805038928985595,12454.009810686111,4084,0,12454.009810686111,2.0217845,2472.0,0.899579550301627,13427.825043439863,2.0451992,0.9428243251866504,2.0169165,5348.0,0.8967218654950997
1064.716542005539,0.4229273796081543,14210.031881570816,4843,0,14210.031881570816,2.0151641,2472.0,0.899579550301627,15275.239307880402,2.0401762,0.9440859096700382,1.9991739,5348.0,0.8967218654950997
1206.9368331432345,0.466055154800415,15957.462099552156,5523,0,15957.462099552156,2.0974476,2472.0,0.899579550301627,17164.94252371788,2.10756,0.9427990785714666,2.0734649,5348.0,0.8967218654950997
1295.6307709217072,0.5069458484649658,17710.01593399048,6097,0,17710.01593399048,1.9291464,2472.0,0.899579550301627,19006.23954319954,1.9640498,0.9423383225986368,1.9113717,5348.0,0.8967218654950997
1385.056636095047,0.5673282146453857,19458.65393638611,6845,0,19458.65393638611,1.9870243,2472.0,0.899579550301627,20844.373809576035,2.0248902,0.9431396916893624,1.9619899,5348.0,0.8967218654950997
1477.1754534244535,0.6095037460327148,21211.954654932026,7467,0,21211.954654932026,1.7176654,2472.0,0.899579550301627,22689.844476222992,1.7291905,0.9432716912443612,1.704417,5348.0,0.8967218654950997
1566.8309032917025,0.6618514060974121,22963.81138253212,8072,0,22963.81138253212,1.4850059,2472.0,0.899579550301627,24531.4175863266,1.5089751,0.944685667249717,1.4929402,5348.0,0.8967218654950997
1656.244903087616,0.7041060924530029,24713.18581533432,8789,0,24713.18581533432,1.6829268,2472.0,0.899579550301627,26370.258127450943,1.6913807,0.9432456399645284,1.6780522,5348.0,0.8967218654950997
1744.434112548828,0.7446153163909912,26468.29281187057,9265,0,26468.29281187057,1.6124249,2472.0,0.899579550301627,28213.602682113647,1.6381239,0.9439109001278072,1.6135916,5348.0,0.8967218654950997
1834.2318382263184,0.7862300872802734,28226.38680624962,9969,0,28226.38680624962,1.5815102,2472.0,0.899579550301627,30061.54583859444,1.5938586,0.945014370314306,1.5787647,5348.0,0.8967218654950997
1941.139912366867,0.8277671337127686,29973.621972322464,10543,0,29973.621972322464,1.5633898,2472.0,0.899579550301627,31915.739315271378,1.5912648,0.9417576703068122,1.5652186,5348.0,0.8967218654950997
2032.7801163196564,0.8705544471740723,31721.673605680466,11125,0,31721.673605680466,1.795337,2472.0,0.8969390449495257,33755.48281741142,1.8349781,0.9372487099767226,1.800052,5348.0,0.893931347462946
