accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/ctc_loss,test/num_examples,test/wer,total_duration,train/ctc_loss,train/wer,validation/ctc_loss,validation/num_examples,validation/wer
224.8493490219116,0.0,192.77552723884585,1,0,192.77552723884585,7.704191,2472.0,1.0758637499238315,417.6249852180481,7.8811975,1.2129968973200342,7.6687646,5348.0,1.0471877564814367
343.9610321521759,0.4087870121002197,1951.3585050106049,483,0,1951.3585050106049,1.5388334,2472.0,0.899579550301627,2295.736215114593,1.5138025,0.944635537887994,1.5452462,5348.0,0.8967218654950997
462.7554843425751,0.4757328033447265,3698.8008534908295,983,0,3698.8008534908295,1.533351,2472.0,0.899579550301627,4162.047567367554,1.5073831,0.9427216791412514,1.538966,5348.0,0.8967218654950997
582.840752363205,0.543212890625,5450.165734052658,1595,0,5450.165734052658,2.001911,2472.0,0.899579550301627,6033.573774337769,2.0152452,0.9433243196230056,1.9933962,5348.0,0.8967218654950997
670.78222489357,0.6053972244262695,7206.326395273209,2039,0,7206.326395273209,1.7356439,2472.0,0.899579550301627,7877.745223045349,1.7252578,0.9437003215030004,1.7279714,5348.0,0.8967218654950997
758.9882488250732,0.6681878566741943,8961.78736948967,2698,0,8961.78736948967,1.4815071,2472.0,0.8995389271423638,9721.483830690384,1.4828715,0.9412685642218792,1.4897465,5348.0,0.8967218654950997
871.8594243526459,0.7356176376342773,10712.876637220385,3190,0,10712.876637220385,1.4935007,2472.0,0.899579550301627,11585.519344568253,1.5135353,0.9426410101839948,1.498677,5348.0,0.8967218654950997
988.9880495071412,0.7959952354431152,12467.411760091782,3841,0,12467.411760091782,1.5436643,2472.0,0.899579550301627,13457.252380132675,1.5671219,0.9428243251866504,1.5530947,5348.0,0.8967218654950997
1078.320850610733,0.8600461483001709,14217.426322698591,4478,0,14217.426322698591,1.5648762,2472.0,0.8979546239311031,15296.672399282455,1.583667,0.9412985257026965,1.6292887,5348.0,0.8952638439627287
1167.9721751213074,0.9235737323760986,15977.811755418776,5019,0,15977.811755418776,1.3148226,2472.0,0.8891597099506429,17146.781019687653,1.3324054,0.928163686565338,1.3807784,5348.0,0.8904166465504756
1268.640870094299,0.9866487979888916,17727.66439795494,5728,0,17727.66439795494,0.84837204,2472.0,0.712977068226596,18997.37507915497,0.8613833,0.7359854558715483,0.93942946,5348.0,0.7576787524742915
1369.9945130348206,3.134683609008789,19473.062767744064,6229,0,19473.062767744064,0.6352538,2472.0,0.5942558852801982,20846.396861076355,0.6304024,0.6099896877231021,0.731882,5348.0,0.6409984067976633
1473.1997709274292,3.192549705505371,21229.25091671944,6939,0,21229.25091671944,0.45526096,2472.0,0.4884325553998334,22705.857640028,0.45812836,0.5033898752209355,0.5468818,5348.0,0.5357601506300391
1577.5153195858002,3.252411365509033,22976.743579626083,7568,0,22976.743579626083,0.38136533,2472.0,0.4349115430707046,24557.734477996823,0.387949,0.4475408992694721,0.47278732,5348.0,0.4875488823444214
1683.8189179897308,3.312950134277344,24727.910758256912,8115,0,24727.910758256912,0.2799333,2472.0,0.3463530558771556,26415.27392721176,0.27485615,0.3473882015117605,0.36164674,5348.0,0.4040843914449862
1788.161179304123,3.376688241958618,26475.362946271896,8831,0,26475.362946271896,0.224914,2472.0,0.2916133487701338,28267.142129659653,0.21008332,0.2873053548605858,0.30483803,5348.0,0.3546468401486989
1916.0667197704315,3.4382565021514893,28225.93294405937,9367,0,28225.93294405937,0.20278788,2472.0,0.2686206406272216,30145.68769478798,0.18719172,0.259432756134232,0.27823085,5348.0,0.330671558924347
2020.699596643448,3.4998178482055664,29974.09021139145,10048,0,29974.09021139145,0.18023644,2472.0,0.2428046229155241,31998.548592329025,0.17380686,0.2425463685214075,0.25193995,5348.0,0.303326413363588
2125.216789484024,3.5605876445770264,31721.98876786232,10737,0,31721.98876786232,0.16570336,2472.0,0.2229195864562387,33851.03455662727,0.15448655,0.21482482270658,0.23543553,5348.0,0.2834741466711727
2232.7274975776672,3.628648281097412,33472.45325756073,11281,0,33472.45325756073,0.15837644,2472.0,0.2171917210001421,35709.0861427784,0.15129021,0.2132029239375555,0.2244728,5348.0,0.2736445710423406
2337.651959657669,3.6919565200805664,35224.08609008789,12067,0,35224.08609008789,0.14235166,2472.0,0.1934271728312311,37565.71727967262,0.13685974,0.1895201253236996,0.21024567,5348.0,0.2573070052623956
2471.594798803329,3.754882335662842,36971.50129652023,12775,0,36971.50129652023,0.13587902,2472.0,0.1867243515528202,39447.148352861404,0.11293553,0.163381609831596,0.20112026,5348.0,0.2472650026553372
