accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/ctc_loss,test/num_examples,test/wer,total_duration,train/ctc_loss,train/wer,validation/ctc_loss,validation/num_examples,validation/wer
246.9361436367035,0.0,133.51365399360657,1,0,133.51365399360657,7.9034896,2472.0,4.2069749964454735,380.4499170780182,8.1575575,4.366798200862087,7.8522906,5348.0,3.9483223096606
350.5411994457245,0.07916259765625,1581.924886226654,652,0,1581.924886226654,1.4649384,2472.0,0.899579550301627,1932.553882598877,1.4792901,0.944635537887994,1.468107,5348.0,0.8967218654950997
453.81067872047424,0.1269495487213134,3031.2520744800568,1173,0,3031.2520744800568,1.4316331,2472.0,0.899579550301627,3485.2065982818604,1.4447198,0.9427216791412514,1.4339567,5348.0,0.8967218654950997
561.3519785404205,0.1730458736419677,4490.17505812645,1747,0,4490.17505812645,1.4175234,2472.0,0.8633233806593139,5051.725345373154,1.43035,0.8948453173511288,1.418764,5348.0,0.8726017476946845
667.7719819545746,0.2176642417907714,5941.86917924881,2279,0,5941.86917924881,1.2748986,2472.0,0.8835740255519672,6609.89231133461,1.2884756,0.9221847542648892,1.318851,5348.0,0.8860618934968377
772.5666499137878,0.2620165348052978,7392.444298028946,2825,0,7392.444298028946,1.7320504,2472.0,0.899579550301627,8165.315297842026,1.7302167,0.941551240514036,1.7593399,5348.0,0.8967218654950997
877.1822671890259,0.3072516918182373,8844.211163043976,3386,0,8844.211163043976,2.2997286,2472.0,0.899579550301627,9721.751725196838,2.288119,0.9426410101839948,2.3051403,5348.0,0.8967218654950997
981.8820550441742,0.3547573089599609,10301.466770887377,3919,0,10301.466770887377,2.60341,2472.0,0.899579550301627,11283.763048171995,2.61498,0.9428243251866504,2.598701,5348.0,0.8967218654950997
1085.1989135742188,0.4000833034515381,11752.454761505129,4535,0,11752.454761505129,2.8889992,2472.0,0.899579550301627,12838.122730255129,2.907039,0.9440859096700382,2.8777564,5348.0,0.8967218654950997
1190.116768360138,0.4498279094696045,13208.65413570404,5014,0,13208.65413570404,2.9451973,2472.0,0.899579550301627,14399.297592878342,2.962577,0.9427990785714666,2.931815,5348.0,0.8967218654950997
1295.5743494033811,0.4958362579345703,14656.059669971466,5652,0,14656.059669971466,2.9417427,2472.0,0.899579550301627,15952.21589255333,2.9641435,0.9423383225986368,2.9315598,5348.0,0.8967218654950997
1401.1705465316772,0.5420517921447754,16109.163638830183,6108,0,16109.163638830183,2.8030784,2472.0,0.899579550301627,17510.9703373909,2.816383,0.9431396916893624,2.793745,5348.0,0.8967218654950997
1512.13911986351,0.5870895385742188,17561.869680404663,6781,0,17561.869680404663,2.696303,2472.0,0.899579550301627,19074.699082374573,2.7026832,0.9432716912443612,2.689627,5348.0,0.8967218654950997
1620.5251948833466,0.8581173419952393,19008.801478385925,7223,0,19008.801478385925,2.548535,2472.0,0.899579550301627,20630.29551625252,2.5630343,0.944685667249717,2.5447657,5348.0,0.8967218654950997
1734.9076809883118,0.9016377925872804,20464.858966350555,7881,0,20464.858966350555,2.2980976,2472.0,0.899579550301627,22200.788192510605,2.3012955,0.9432456399645284,2.3037264,5348.0,0.8967218654950997
1839.4838001728056,1.6668596267700195,21915.700540065765,8413,0,21915.700540065765,2.1711824,2472.0,0.899579550301627,23757.00760936737,2.181508,0.9439109001278072,2.1774206,5348.0,0.8967218654950997
1948.994537353516,1.7123725414276123,23363.668233394623,8995,0,23363.668233394623,2.0823052,2472.0,0.899579550301627,25314.540317058563,2.0787244,0.945014370314306,2.085783,5348.0,0.8967218654950997
2071.080448627472,1.7581641674041748,24811.27201104164,9587,0,24811.27201104164,1.8818111,2472.0,0.899579550301627,26884.28473639488,1.8772172,0.9417576703068122,1.886309,5348.0,0.8967218654950997
2181.2822029590607,1.804722547531128,26265.670390844345,10125,0,26265.670390844345,1.8952729,2472.0,0.899579550301627,28448.94018650055,1.8933072,0.9416600198590336,1.9010881,5348.0,0.8967218654950997
2294.1323976516724,1.8618507385253904,27713.083020448685,10771,0,27713.083020448685,1.7062411,2472.0,0.899579550301627,30009.26961278916,1.7087047,0.9447677853176416,1.7105862,5348.0,0.8967218654950997
2406.9298021793365,1.9092047214508057,29163.6729836464,11241,0,29163.6729836464,1.6392207,2472.0,0.899579550301627,31572.71194839477,1.6389278,0.9427091658940504,1.6405679,5348.0,0.8967218654950997
2514.3240492343903,1.957446336746216,30612.19882392884,11918,0,30612.19882392884,1.591592,2472.0,0.899579550301627,33128.68995189667,1.6021016,0.9448971433842748,1.594644,5348.0,0.8967218654950997
2618.512609243393,2.010075569152832,32059.9860560894,12378,0,32059.9860560894,1.5453506,2472.0,0.899579550301627,34680.72612476349,1.5573026,0.9432324554919642,1.5499178,5348.0,0.8967218654950997
2731.704959154129,2.057239294052124,33510.031576395035,13065,0,33510.031576395035,1.5095499,2472.0,0.899579550301627,36244.021007061005,1.5183612,0.941680272071945,1.5119159,5348.0,0.8967218654950997
2836.851931095124,2.12551212310791,34957.41676926613,13626,0,34957.41676926613,1.4475441,2472.0,0.899579550301627,37796.62989020348,1.4802369,0.940312095793757,1.4544204,5348.0,0.8967218654950997
2947.2242019176483,2.1746745109558105,36407.314083099365,14183,0,36407.314083099365,1.4132705,2472.0,0.899579550301627,39356.95726656914,1.4442812,0.9371047844119076,1.4239968,5348.0,0.8967218654950997
3051.4208641052246,2.221036672592163,37855.057490348816,14795,0,37855.057490348816,1.1946663,2472.0,0.8988686450145228,40908.95317482948,1.2452008,0.9362315939452102,1.2369305,5348.0,0.8965673731472988
3160.21375656128,2.267381191253662,39310.18510270119,15305,0,39310.18510270119,0.8599147,2472.0,0.7461052546056507,42472.92794370651,0.9499909,0.822458886798125,0.95377415,5348.0,0.7916574132187515
3283.799425840378,2.3155839443206787,40761.93539071083,15949,0,40761.93539071083,0.38163596,2472.0,0.3899823289257205,44048.32158756256,0.51719767,0.5001576961141503,0.5201563,5348.0,0.4828658330517066
3404.2595806121826,2.362166404724121,42212.93402814865,16410,0,42212.93402814865,0.22387186,2472.0,0.2586679666077631,45619.83470535278,0.3290183,0.3607292792474759,0.34057492,5348.0,0.3523487664751605
3526.2524151802063,2.407461881637573,43660.37572097778,17089,0,43660.37572097778,0.13850228,2472.0,0.1733187089959986,47189.32446289063,0.20440479,0.2518199192578594,0.22862636,5348.0,0.2560710664799884
3644.1641998291016,2.453611373901367,45107.88614797592,17553,0,45107.88614797592,0.11586312,2472.0,0.147644872341722,48754.800523757935,0.16078915,0.2060610334240987,0.193034,5348.0,0.2210978612465601
3761.895711421967,2.50008225440979,46555.2296359539,18205,0,46555.2296359539,0.09662176,2472.0,0.1246115410395466,50319.93184113503,0.13063997,0.1675417529330573,0.16296995,5348.0,0.1896586684690774
3883.57848405838,2.54756498336792,48004.80756402016,18769,0,48004.80756402016,0.08930646,2472.0,0.1143745049052464,51891.24869322777,0.121437185,0.1585053168961688,0.151591,5348.0,0.1776468884275575
4002.4799542427054,2.593653440475464,49452.12229537964,19350,0,49452.12229537964,0.08914117,2472.0,0.1151666565108768,53457.520241737366,0.118685,0.1546793147387795,0.15182899,5348.0,0.1770192632646164
4122.727897644043,2.640338182449341,50903.7155315876,20020,0,50903.7155315876,0.085888445,2472.0,0.1102309426604107,55029.41763591766,0.10863051,0.144966036720694,0.1463549,5348.0,0.1715444406894221
4242.567279338837,2.6866581439971924,52352.77641201019,20536,0,52352.77641201019,0.08460625,2472.0,0.1090528710417809,56598.37259697914,0.10883854,0.146712838300397,0.14463378,5348.0,0.170936127069956
4359.427269697189,2.735478162765503,53804.26177763939,21266,0,53804.26177763939,0.08202861,2472.0,0.1078747994231511,58166.77673339844,0.10096689,0.1358356023746819,0.1406622,5348.0,0.1669000144836576
4499.2912974357605,2.7835421562194824,55251.850288152695,21849,0,55251.850288152695,0.08123276,2472.0,0.1057014604025755,59754.28640317917,0.10369763,0.1378126476767423,0.14017253,5348.0,0.1633370347124993
,,,22442,0,56699.86799621582,,,,,,,,,
