accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/ctc_loss,test/num_examples,test/wer,total_duration,train/ctc_loss,train/wer,validation/ctc_loss,validation/num_examples,validation/wer
63.10963153839111,0.0,62.604065895080566,1,0,62.604065895080566,31.271727208206983,2472.0,3.70712733329271,126.35402369499208,32.35799718056287,3.617823427807893,31.15738019891501,5348.0,3.217940423888379
110.07901382446288,0.3889341354370117,1507.3273463249209,1940,0,1507.3273463249209,1.074040966352668,2472.0,0.3068470334937948,1621.3958146572113,1.2762476221614552,0.3566586640305041,1.4985007205018084,5348.0,0.3828416936223627
157.69342494010925,2.7474968433380127,2950.642870664597,3831,0,2950.642870664597,0.6252752193689916,2472.0,0.1980785245668555,3117.273204565048,0.7265135897718974,0.227912181026148,0.9801100688165562,5348.0,0.2709699222710375
206.7579619884491,3.621513605117798,4395.733449935913,5697,0,4395.733449935913,0.5473008339247694,2472.0,0.1744764690349968,4614.688344240189,0.6270295488900589,0.1995643813889824,0.8797693020707755,5348.0,0.2456042099164775
255.8796463012696,4.536260366439819,5840.253331661224,7450,0,5840.253331661224,0.5323422579682561,2472.0,0.1671236772083765,6111.588428258896,0.6069854314927731,0.1933451381269486,0.8628630175369199,5348.0,0.2424757398735094
306.10818123817444,5.965163469314575,7286.399435758591,9225,0,7286.399435758591,0.5082247241757533,2472.0,0.1632441654987508,7611.945354223251,0.5819199347792856,0.1861753555017218,0.8393106336020695,5348.0,0.2357166996572201
353.2969012260437,8.213962078094482,8729.672382831573,11116,0,8729.672382831573,0.5267889763049229,2472.0,0.1649706497674324,9107.22159934044,0.6075658788661107,0.1931278719867902,0.8789034048812036,5348.0,0.2443006807319075
405.5363585948944,8.967369794845581,10175.054794549942,12996,0,10175.054794549942,0.4821345832795664,2472.0,0.1545304978368167,10607.998396635056,0.5522394674490888,0.1787014002802733,0.796251722768485,5348.0,0.2232897214309853
455.2877621650696,9.77528190612793,11620.174904346466,14791,0,11620.174904346466,0.4674642819698045,2472.0,0.151240021936506,12106.031572818756,0.5369027803726413,0.1731448187457225,0.7926584358360961,5348.0,0.2230676386810215
504.7667899131775,10.576337814331056,13064.942878246307,16502,0,13064.942878246307,0.4523940052584038,2472.0,0.1432169479820445,13603.404026508331,0.5110999944800176,0.164866978805688,0.7560678535324995,5348.0,0.2120890262154202
555.0792880058289,13.12656593322754,14507.825649023056,18378,0,14507.825649023056,0.5495631774630622,2472.0,0.1738264984867873,15101.542859315872,0.6435603567607046,0.2049254233973906,0.912857346920836,5348.0,0.2555013759474726
606.1664400100708,14.002099514007568,15952.888287305832,20256,0,15952.888287305832,0.4443158127137234,2472.0,0.1421201226819409,16601.096192598343,0.5091339784635767,0.1642912235342683,0.7639684050538729,5348.0,0.2153430212909766
653.1355211734772,14.750659227371216,17397.58724617958,22069,0,17397.58724617958,0.3933694310923285,2472.0,0.1250990189507038,18095.945428609848,0.4393556694464731,0.1425428829044137,0.6796938769904058,5348.0,0.192082267175204
703.6954672336578,15.72918701171875,18842.15806698799,23775,0,18842.15806698799,0.3755346363071811,2472.0,0.1216054272540775,19594.369067907333,0.4189864569356455,0.1365463374360422,0.6620490879137784,5348.0,0.1873219717085888
749.3214631080627,18.36326146125793,20285.188774824142,25619,0,20285.188774824142,0.3427602184011872,2472.0,0.1100278268640952,21088.04440331459,0.3733380872411977,0.1225055131283065,0.610907979439798,5348.0,0.1734080046347704
801.2071826457977,19.04697871208191,21731.734674930573,27514,0,21731.734674930573,0.3241540784889348,2472.0,0.1035890561208945,22589.66288971901,0.3402443600642016,0.1128914864262979,0.5727469896680982,5348.0,0.1653744025491237
854.4695060253143,19.69591188430786,23177.1084754467,29362,0,23177.1084754467,0.3109463715400993,2472.0,0.1001360875835313,24091.33911252021,0.3251431480034648,0.1078997968561589,0.5632943277357093,5348.0,0.1594264471587891
904.8846940994264,21.81766128540039,24620.52694296837,31089,0,24620.52694296837,0.3005593102780824,2472.0,0.0960128369183271,25589.639422416687,0.3102589933250675,0.1035653373599991,0.5454768693803999,5348.0,0.1559503693332689
954.6006820201874,22.54036545753479,26066.637225151066,32880,0,26066.637225151066,0.2927871102571133,2472.0,0.0930676578717526,27088.55276560784,0.2991053117091564,0.1001271006919926,0.5303443692548222,5348.0,0.1514604354753053
1004.5188465118408,23.36191415786743,27511.3052854538,34773,0,27511.3052854538,0.2883700158074714,2472.0,0.0910161883289663,28586.61137533188,0.2913940821543217,0.097519907010092,0.523466981317184,5348.0,0.1488630328779027
1054.840538263321,25.345479011535645,28954.68890094757,36624,0,28954.68890094757,0.2869618100361313,2472.0,0.0914833546604919,30084.91352319717,0.2879667304295396,0.0963683964672525,0.5213094492477899,5348.0,0.147791242215034
1100.386784076691,26.00963592529297,30400.00080871582,38365,0,30400.00080871582,0.2865763517001097,2472.0,0.0913208620234395,31578.78094625473,0.2876597610272262,0.0961837202481179,0.5212492112153405,5348.0,0.1481485057693236
1141.1586887836456,26.766927003860477,30420.78910803795,38401,0,30420.78910803795,0.2865727980434221,2472.0,0.091300550443808,31642.36245656013,0.2876518525909948,0.0962000152086298,0.5212448944833735,5348.0,0.1481098826823733
,,,38401,0,30420.78910803795,,,,,,,,,
